0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y,21x,21y,22x,22y,23x,23y,24x,24y
995.269,212.372,989.43,344.822,904.001,344.94,883.649,480.331,857.119,603.817,1074.77,344.897,1095.43,483.147,1118.81,603.878,980.576,592.048,930.531,589.185,909.99,768.764,883.364,951.291,1030.67,589.119,1048.44,786.305,1068.76,971.729,974.82,197.672,1012.96,200.506,951.061,221.165,1030.67,224.287,1095.32,1024.83,1112.96,1015.95,1048.43,977.811,818.737,998.366,815.783,983.596,895.219,968.867
995.269,212.372,989.43,344.822,904.001,344.94,883.649,480.331,857.119,603.817,1074.77,344.897,1095.43,483.147,1118.81,603.878,980.576,592.048,930.531,589.185,909.99,768.764,883.364,951.291,1030.67,589.119,1048.44,786.305,1068.76,971.729,974.82,197.672,1012.96,200.506,951.061,221.165,1030.67,224.287,1095.32,1024.83,1112.96,1015.95,1048.43,977.811,818.737,998.366,815.783,983.596,895.219,968.867
995.361,209.499,992.32,342.047,904.056,344.876,883.635,480.342,856.999,600.938,1074.75,344.868,1098.32,483.134,1121.83,601.03,983.609,595.058,933.578,594.974,909.915,771.62,883.366,951.271,1039.42,594.993,1048.4,786.262,1068.78,971.722,977.558,197.638,1015.88,197.815,951.105,218.36,1030.68,224.323,1092.5,1024.79,1110.07,1015.9,1051.2,977.791,821.641,998.323,815.812,983.557,892.37,971.68
998.079,209.507,992.312,342.015,904.056,344.859,883.606,480.295,856.865,598.008,1074.8,342.076,1101.24,483.123,1124.82,600.899,989.392,597.894,936.518,595.051,909.959,771.581,883.383,951.259,1042.33,595.033,1048.44,783.456,1068.78,971.762,977.573,197.612,1015.92,197.799,951.088,218.3,1033.6,224.264,1092.49,1024.76,1110.08,1015.88,1051.21,980.583,818.727,998.306,815.77,983.517,895.228,968.847
998.129,206.592,992.384,342.086,904.069,344.865,883.467,480.212,853.995,597.967,1074.88,344.918,1104.19,480.316,1133.6,600.877,989.395,597.915,939.368,597.902,909.946,771.591,883.375,951.206,1042.34,595.019,1048.42,786.217,1068.8,971.753,977.629,197.532,1018.76,197.754,951.238,218.191,1036.54,224.283,1092.54,1024.81,1110.13,1015.93,1051.22,980.551,818.784,998.275,815.79,983.506,895.221,968.783
998.146,206.589,995.199,342.052,904.093,344.856,883.372,480.225,842.318,597.928,1077.74,344.872,1107.21,480.377,1136.65,598.092,989.464,595.027,939.415,597.888,912.864,768.675,883.345,954.01,1042.41,592.07,1048.42,783.373,1068.8,971.79,977.647,197.565,1018.78,197.787,951.204,218.27,1036.52,224.308,1092.51,1024.82,1110.11,1015.94,1051.23,980.592,818.773,998.318,815.793,983.526,892.344,971.694
998.184,209.434,995.216,344.804,904.06,344.843,880.602,480.358,839.374,597.933,1077.78,344.926,1113.01,480.218,1139.62,598.092,989.413,597.903,939.425,597.932,910.026,771.699,883.351,951.274,1042.35,594.993,1048.38,786.26,1068.79,971.766,977.682,197.606,1018.81,197.81,951.224,218.254,1039.39,224.336,1092.46,1024.75,1110.05,1015.87,1051.24,980.581,815.851,998.291,812.942,980.695,892.367,968.858
998.177,209.459,992.416,342.074,904.044,344.824,880.51,480.302,836.549,595.038,1077.76,344.925,1113.08,480.348,1142.47,598.022,983.62,597.898,936.415,595.074,907.175,768.79,883.364,951.281,1039.44,595.02,1048.42,786.256,1068.8,971.768,977.686,197.605,1018.84,197.827,951.235,218.257,1039.48,227.112,1092.53,1024.77,1110.11,1015.9,1051.26,980.577,818.784,998.368,815.775,983.592,895.203,968.841
998.177,209.459,992.416,342.074,904.044,344.824,880.51,480.302,836.549,595.038,1077.76,344.925,1113.08,480.348,1142.47,598.022,983.62,597.898,936.415,595.074,907.175,768.79,883.364,951.281,1039.44,595.02,1048.42,786.256,1068.8,971.768,977.686,197.605,1018.84,197.827,951.235,218.257,1039.48,227.112,1092.53,1024.77,1110.11,1015.9,1051.26,980.577,818.784,998.368,815.775,983.592,895.203,968.841
1001.16,230.099,998.276,341.958,927.545,342.014,880.373,333.054,859.803,265.444,1068.85,341.906,1098.41,338.931,1110.14,268.472,986.466,589.126,933.593,589.108,912.945,768.711,883.435,951.177,1039.46,586.229,1051.23,783.304,1068.75,971.811,980.727,218.227,1021.79,221.101,957.093,227.134,1045.25,232.988,1095.32,1024.76,1110.12,1015.89,1048.41,980.653,824.642,998.173,821.66,980.568,895.257,965.892
998.252,209.477,995.239,342.085,904.067,344.806,880.42,480.339,836.294,597.904,1077.79,344.923,1115.86,480.278,1142.54,598.097,983.624,595.078,933.62,595.044,912.875,771.582,883.349,953.999,1039.45,595.013,1048.44,786.231,1068.8,971.768,977.725,197.612,1018.89,197.814,951.283,218.306,1039.52,227.075,1092.51,1024.72,1110.08,1015.85,1051.25,980.625,818.683,998.39,812.951,986.463,895.203,971.728
998.315,212.403,992.424,342.074,904.034,344.813,880.412,480.283,833.461,597.848,1077.77,344.901,1115.91,480.348,1145.37,598.019,986.501,595.039,936.458,595.005,912.92,768.747,883.36,954.012,1039.51,594.978,1051.22,786.312,1068.81,974.57,977.779,197.638,1018.91,197.812,951.274,218.233,1039.47,224.236,1092.54,1024.8,1110.12,1015.92,1051.21,980.657,818.765,1001.18,815.73,989.402,895.21,971.7
998.358,212.422,995.248,342.018,904.083,342.003,877.573,480.263,833.402,595.026,1080.64,344.903,1115.88,480.324,1145.38,598.092,986.512,594.969,936.46,592.045,915.867,768.646,883.399,954.032,1039.51,594.969,1051.24,786.312,1068.81,971.817,977.822,197.672,1021.64,200.505,953.979,218.298,1039.5,224.286,1092.52,1024.74,1110.12,1015.86,1051.21,980.669,815.871,1001.1,812.981,986.49,895.277,971.737
998.371,215.349,995.308,342.017,904.13,342.025,877.555,480.235,833.276,595.023,1080.68,344.885,1115.83,480.151,1142.63,598.086,986.481,594.981,936.446,592.074,912.965,768.749,883.396,954.023,1039.47,594.965,1048.46,786.343,1068.79,971.714,980.551,197.722,1021.67,200.561,951.31,218.327,1042.3,224.274,1095.34,1024.79,1112.97,1015.92,1051.22,980.56,818.792,998.337,815.796,983.598,895.281,971.72
998.397,215.376,995.289,342.023,904.159,344.812,874.626,480.262,830.398,592.072,1077.79,344.838,1115.83,477.269,1142.61,598.095,983.533,595.055,936.402,595.012,912.879,768.699,883.402,953.996,1033.58,595.027,1048.38,786.273,1068.8,971.804,980.556,197.752,1021.67,200.559,954.022,221.13,1042.3,224.291,1095.3,1024.8,1110.13,1015.92,1051.25,980.661,827.5,998.351,818.732,983.582,895.212,968.877
1001.06,218.227,995.238,342.005,904.16,344.858,874.629,477.332,827.55,586.251,1077.69,342.055,1115.83,477.235,1142.61,597.938,980.708,592.094,933.594,589.176,912.936,771.599,883.387,954.073,1030.68,592.076,1048.39,783.45,1068.79,971.823,980.564,197.828,1021.71,200.661,954.039,221.268,1042.36,227.12,1095.34,1024.8,1112.97,1015.92,1051.21,980.658,818.772,998.312,815.821,983.566,895.235,971.771
1001.07,218.261,995.251,342.04,904.151,344.894,874.677,468.474,824.555,583.269,1077.74,342.045,1112.99,468.512,1142.61,592.115,980.675,586.249,933.51,586.193,910.017,771.672,883.417,954.04,1030.66,586.189,1048.45,783.423,1068.77,971.819,980.571,200.536,1021.7,200.696,954.091,221.33,1042.36,227.087,1095.34,1024.8,1110.14,1015.92,1048.41,980.664,824.585,998.289,818.741,983.538,895.28,971.706
1001.07,218.261,995.251,342.04,904.151,344.894,874.677,468.474,824.555,583.269,1077.74,342.045,1112.99,468.512,1142.61,592.115,980.675,586.249,933.51,586.193,910.017,771.672,883.417,954.04,1030.66,586.189,1048.45,783.423,1068.77,971.819,980.571,200.536,1021.7,200.696,954.091,221.33,1042.36,227.087,1095.34,1024.8,1110.14,1015.92,1048.41,980.664,824.585,998.289,818.741,983.538,895.28,971.706
1001.07,218.348,995.282,341.979,906.935,344.854,874.565,462.647,818.699,577.491,1074.89,341.96,1110.16,459.799,1142.51,580.359,983.574,583.316,936.439,583.225,912.982,771.594,883.408,954.026,1036.48,583.294,1048.41,783.321,1068.78,971.765,980.607,200.571,1021.73,200.771,954.109,221.295,1042.34,227.118,1095.33,1024.81,1110.15,1015.93,1048.43,980.598,821.621,998.333,815.843,983.58,895.254,971.745
998.39,221.153,995.352,341.933,907.111,342.046,871.719,459.65,818.73,565.547,1074.87,341.953,1110.14,459.647,1142.56,574.272,986.458,589.112,939.352,586.202,910.06,771.598,883.409,951.256,1036.56,586.213,1048.38,783.349,1068.82,974.62,980.579,200.722,1021.71,203.573,954.187,224.156,1042.42,227.14,1095.33,1024.79,1112.97,1015.93,1051.24,983.5,821.719,998.314,818.688,983.549,895.278,968.874
1001.14,230.049,998.276,341.862,927.641,341.841,880.401,339.019,857.11,271.186,1068.79,341.88,1095.53,344.819,1112.94,271.323,983.568,589.143,933.566,589.115,912.977,768.675,883.413,951.113,1036.48,586.228,1051.18,783.314,1068.74,971.792,980.705,218.225,1021.76,221.097,957.005,227.106,1045.28,233.054,1095.31,1024.76,1110.12,1015.89,1048.39,980.602,830.401,998.174,824.585,977.801,895.227,962.935
998.317,221.246,995.298,341.839,909.935,341.996,871.741,456.553,821.618,550.817,1071.99,341.838,1110.04,444.895,1142.48,553.834,983.502,586.184,933.595,583.277,910.014,771.596,883.403,954.003,1030.66,583.301,1048.41,783.313,1068.81,974.636,977.821,200.787,1021.66,203.673,954.182,224.126,1042.45,227.25,1092.54,1024.76,1110.11,1015.89,1051.2,983.505,821.653,998.323,815.861,983.57,895.239,971.709
998.329,221.351,998.084,341.917,909.963,344.823,874.567,439.129,821.688,527.357,1074.86,341.86,1107.21,436.119,1142.38,533.222,980.676,589.146,933.586,586.233,909.948,771.6,883.419,954.033,1027.81,586.231,1048.46,783.33,1068.8,974.592,977.805,203.606,1021.66,206.563,954.173,224.293,1042.45,230.058,1095.35,1024.8,1112.97,1015.94,1048.42,980.702,821.705,998.351,818.698,983.583,895.267,971.731
998.339,221.373,998.201,339.077,912.965,341.897,871.655,433.098,821.654,503.886,1074.83,339.08,1107.2,427.288,1139.62,509.679,983.615,583.295,936.497,583.276,910.079,768.752,883.403,954.015,1033.64,580.398,1048.4,777.535,1068.79,974.606,980.555,203.671,1021.65,209.44,954.249,224.342,1042.45,230.103,1095.37,1024.85,1112.97,1018.76,1051.2,980.723,821.668,998.302,818.687,983.548,895.249,971.728
998.334,224.17,998.229,339.044,915.803,341.888,871.658,418.395,821.632,480.336,1074.77,338.971,1104.19,409.639,1139.66,483.291,992.419,583.253,945.253,583.259,909.978,768.759,883.405,951.279,1042.42,580.375,1051.23,780.44,1068.79,974.577,977.834,206.487,1021.66,212.373,954.204,224.297,1042.46,230.096,1095.34,1024.85,1112.96,1018.76,1048.43,980.66,821.662,998.294,818.687,983.535,895.223,971.665
998.334,224.17,998.229,339.044,915.803,341.888,871.658,418.395,821.632,480.336,1074.77,338.971,1104.19,409.639,1139.66,483.291,992.419,583.253,945.253,583.259,909.978,768.759,883.405,951.279,1042.42,580.375,1051.23,780.44,1068.79,974.577,977.834,206.487,1021.66,212.373,954.204,224.297,1042.46,230.096,1095.34,1024.85,1112.96,1018.76,1048.43,980.66,821.662,998.294,818.687,983.535,895.223,971.665
998.338,224.264,998.154,339.02,912.908,341.876,859.831,418.404,821.725,450.795,1074.75,338.885,1101.35,394.954,1139.61,456.732,983.51,583.292,933.587,583.266,907.148,768.722,883.431,954.001,1036.47,580.393,1048.46,783.315,1068.78,971.811,980.55,209.441,1021.63,212.455,954.252,227.132,1042.45,232.969,1095.34,1024.81,1112.97,1015.94,1051.19,980.654,821.628,998.335,815.832,983.587,895.268,971.688
998.341,224.335,998.148,338.979,909.969,341.839,856.991,409.665,821.701,415.538,1074.8,338.869,1118.92,453.78,1136.53,421.381,992.391,592.05,942.309,592.065,912.885,768.712,883.44,951.221,1045.22,589.137,1051.27,777.55,1068.79,971.825,977.829,209.48,1021.64,215.355,954.203,224.319,1042.42,232.966,1095.38,1024.8,1112.98,1015.93,1051.21,980.721,821.67,998.271,818.691,980.699,895.26,968.837
998.314,224.332,998.152,338.893,910.066,339.051,859.958,380.164,830.492,374.342,1071.93,336.066,1139.56,418.436,1139.58,397.842,986.537,580.394,936.447,580.367,910.025,765.854,883.438,951.22,1042.3,580.396,1048.42,777.547,1068.79,974.576,977.823,209.46,1018.9,215.331,954.168,224.233,1042.4,230.104,1095.36,1024.79,1112.97,1015.93,1051.19,980.72,821.645,998.291,815.837,983.528,895.283,968.817
998.284,224.307,998.127,338.83,918.824,338.841,883.502,365.382,842.303,344.844,1071.78,336.083,1136.53,383.066,1139.41,350.764,986.491,580.283,936.491,577.462,912.882,768.676,883.405,951.237,1036.53,577.483,1048.35,777.516,1068.78,971.804,977.81,206.598,1018.92,215.33,954.16,224.177,1042.41,230.104,1095.38,1024.82,1113,1015.94,1048.42,980.673,821.626,998.31,815.815,983.543,895.24,968.835
998.299,224.346,995.368,336.041,927.492,336.028,883.584,356.611,839.365,318.373,1068.83,335.987,1101.34,350.76,1121.96,336.003,980.657,580.338,933.514,580.3,912.928,765.819,883.405,951.209,1027.78,580.334,1048.41,780.426,1068.75,971.756,977.798,209.443,1021.63,215.346,954.139,224.225,1042.42,230.098,1095.34,1024.8,1110.14,1015.92,1048.4,980.605,818.781,998.305,815.794,983.532,895.257,968.797
1001.14,230.049,998.276,341.862,927.641,341.841,880.401,339.019,857.11,271.186,1068.79,341.88,1095.53,344.819,1112.94,271.323,983.568,589.143,933.566,589.115,912.977,768.675,883.413,951.113,1036.48,586.228,1051.18,783.314,1068.74,971.792,980.705,218.225,1021.76,221.097,957.005,227.106,1045.28,233.054,1095.31,1024.76,1110.12,1015.89,1048.39,980.602,830.401,998.174,824.585,977.801,895.227,962.935
998.331,224.312,995.329,338.83,927.545,338.858,883.478,341.99,839.432,291.743,1063.04,338.838,1092.55,347.789,1118.9,318.303,983.51,583.308,933.522,583.308,909.991,768.681,883.406,951.256,1033.6,583.255,1048.45,777.543,1068.76,971.81,977.81,209.437,1021.64,215.307,954.124,224.271,1042.41,230.116,1095.35,1024.85,1110.14,1018.76,1048.4,980.635,818.78,998.28,815.794,983.505,895.269,968.856
998.336,224.304,998.115,338.963,924.693,341.816,880.561,327.152,842.227,268.353,1065.96,336.084,1095.55,333.074,1118.92,294.844,986.52,586.199,939.358,586.247,910.047,768.64,883.422,951.194,1039.4,583.295,1048.44,780.495,1068.78,971.809,977.833,209.46,1021.64,215.301,954.2,224.33,1042.42,230.075,1095.36,1024.83,1112.97,1015.95,1048.42,980.591,818.769,998.311,815.798,983.533,895.263,968.768
998.336,224.304,998.115,338.963,924.693,341.816,880.561,327.152,842.227,268.353,1065.96,336.084,1095.55,333.074,1118.92,294.844,986.52,586.199,939.358,586.247,910.047,768.64,883.422,951.194,1039.4,583.295,1048.44,780.495,1068.78,971.809,977.833,209.46,1021.64,215.301,954.2,224.33,1042.42,230.075,1095.36,1024.83,1112.97,1015.95,1048.42,980.591,818.769,998.311,815.798,983.533,895.263,968.768
998.377,224.276,995.293,339.034,921.68,341.815,880.463,315.451,842.239,256.594,1065.86,338.914,1095.3,335.947,1118.8,277.14,986.509,592.074,939.377,592.056,912.904,765.867,883.405,951.262,1036.57,589.174,1048.39,783.425,1068.78,971.795,980.591,209.482,1021.67,215.301,954.268,227.085,1042.34,232.987,1095.39,1024.82,1112.98,1015.95,1048.43,980.615,818.768,998.3,815.784,983.522,895.257,968.869
998.388,224.234,995.354,339.078,921.776,339.093,880.517,315.457,845.193,253.6,1065.86,339.024,1092.55,333.054,1115.92,274.304,983.591,589.114,936.417,589.149,910.027,765.756,883.399,951.227,1033.61,586.166,1048.38,777.557,1068.79,974.568,980.58,209.443,1021.67,212.421,954.273,227.123,1042.44,233.026,1095.37,1024.84,1112.96,1018.76,1048.43,980.644,821.697,998.246,818.676,980.647,895.222,968.818
1001.07,224.272,995.344,339.033,924.629,339.1,877.644,315.298,842.323,250.713,1065.9,338.89,1092.52,338.921,1113.03,274.343,986.509,586.214,936.507,589.138,909.978,768.713,883.391,951.257,1039.41,583.277,1048.38,783.458,1068.79,971.798,980.616,209.486,1021.68,215.3,957.022,227.09,1042.4,230.119,1095.36,1024.87,1112.96,1018.78,1048.42,980.616,818.794,998.331,815.807,983.55,895.231,968.854
1001.07,224.268,995.378,339.101,924.608,341.826,877.644,315.506,839.448,256.555,1065.91,339.017,1092.49,335.955,1115.82,274.237,989.427,589.12,939.445,589.179,910.026,768.662,883.404,951.241,1039.49,586.222,1048.32,783.428,1068.79,971.776,980.63,209.462,1021.7,215.315,954.283,227.075,1042.44,230.12,1095.35,1024.85,1110.16,1018.76,1048.42,980.601,818.735,998.33,815.769,983.543,895.267,968.845
1001.08,224.301,995.32,339.08,921.765,341.866,877.617,318.396,839.347,268.217,1065.86,338.933,1092.54,335.969,1113.08,285.996,983.579,589.186,936.497,592.056,909.922,768.672,883.388,951.218,1033.53,589.141,1048.35,780.496,1068.81,974.592,980.627,209.492,1021.71,215.333,957.002,224.273,1042.46,230.065,1095.42,1027.64,1113,1018.81,1051.21,980.674,818.771,998.295,815.806,983.507,895.214,968.792
1001.08,224.285,998.155,338.973,927.636,339.047,880.554,335.946,836.538,274.187,1065.87,338.932,1092.51,339.067,1113.1,294.832,983.545,592.058,936.466,592.074,907.135,768.714,883.395,951.21,1030.68,589.16,1048.32,780.432,1068.78,974.574,980.644,209.478,1021.72,215.328,957.03,224.327,1045.18,232.996,1095.39,1024.84,1112.98,1015.96,1048.4,980.643,821.67,998.258,815.86,980.684,895.23,968.784
1001.09,224.277,995.236,338.887,924.665,338.918,880.626,342.021,836.528,294.836,1062.98,338.947,1092.53,344.87,1115.91,312.489,983.52,586.244,933.543,589.138,907.155,768.706,883.403,951.189,1033.59,583.321,1048.25,780.491,1068.77,971.789,980.666,209.499,1021.72,215.338,957.031,224.33,1042.45,233.034,1095.44,1024.87,1113.03,1018.76,1048.4,980.589,818.769,998.304,815.804,983.517,895.241,968.782
1001.13,227.245,998.224,341.851,927.558,341.87,880.4,342.033,857.072,277.218,1065.99,341.81,1095.42,347.776,1110.1,280.1,986.531,586.196,936.487,583.316,912.867,768.664,883.427,951.143,1039.5,586.174,1051.22,783.339,1068.78,974.607,980.705,218.211,1021.75,221.079,957.048,227.142,1045.21,235.957,1095.35,1024.87,1112.96,1018.77,1051.2,983.503,827.527,998.167,821.677,980.551,895.255,962.992
1001.09,224.277,995.236,338.887,924.665,338.918,880.626,342.021,836.528,294.836,1062.98,338.947,1092.53,344.87,1115.91,312.489,983.52,586.244,933.543,589.138,907.155,768.706,883.403,951.189,1033.59,583.321,1048.25,780.491,1068.77,971.789,980.666,209.499,1021.72,215.338,957.031,224.33,1042.45,233.034,1095.44,1024.87,1113.03,1018.76,1048.4,980.589,818.769,998.304,815.804,983.517,895.241,968.782
1001.1,224.276,995.255,338.826,924.652,336.081,880.447,344.971,833.56,315.463,1062.99,338.87,1092.38,356.637,1112.98,327.234,980.706,586.172,933.494,586.228,909.941,765.842,883.419,951.181,1030.71,583.255,1048.31,783.331,1068.79,974.573,980.657,209.493,1021.71,215.318,954.279,227.083,1045.18,235.918,1095.35,1024.84,1110.16,1015.96,1048.42,980.637,818.76,998.31,815.814,983.534,895.268,968.769
1001.08,224.274,995.239,338.85,921.718,338.81,883.375,362.502,836.408,341.858,1065.88,338.871,1095.29,362.494,1115.85,338.97,980.575,580.314,930.704,577.436,909.936,765.825,883.417,951.098,1027.71,580.312,1048.32,777.537,1068.82,974.578,980.653,209.476,1021.7,215.346,957,227.096,1042.44,238.848,1095.38,1024.85,1112.98,1018.77,1051.22,980.625,821.628,998.248,815.86,980.677,895.284,965.844
1001.07,224.285,995.322,338.874,912.984,338.847,880.528,365.558,833.303,362.465,1068.9,338.854,1115.99,368.361,1116.03,356.658,980.628,580.354,930.722,580.314,909.979,765.877,883.41,951.177,1027.79,580.347,1048.3,780.47,1068.77,971.82,980.648,209.446,1021.71,215.324,954.279,227.112,1042.41,235.936,1095.42,1024.87,1113.03,1018.77,1048.39,980.645,818.69,998.269,815.789,980.694,898.124,965.928
998.354,224.282,998.112,338.968,912.929,339.013,877.515,386.061,830.477,386.08,1071.83,338.94,1118.91,406.702,1118.86,385.997,980.699,580.347,933.483,577.467,907.158,765.803,883.432,951.087,1033.56,580.383,1048.31,783.357,1068.8,974.571,980.546,209.44,1021.67,215.276,954.221,227.138,1042.41,235.909,1095.35,1024.82,1112.99,1015.95,1048.43,980.69,818.796,998.22,818.669,980.613,898.136,962.954
998.346,224.274,995.336,341.856,907.082,341.952,859.868,415.551,815.833,424.313,1071.98,341.813,1089.48,465.539,1116.03,433.107,980.659,583.316,930.653,583.314,910.035,765.863,883.434,951.118,1033.6,583.282,1048.31,783.345,1068.8,971.776,977.818,209.44,1018.92,215.274,954.15,227.147,1042.35,233.054,1095.37,1024.84,1112.99,1018.76,1051.21,980.647,821.64,998.216,818.695,980.623,898.158,963.009
998.292,224.234,998.166,341.924,910.039,341.96,860.004,412.499,821.64,447.881,1074.82,341.92,1115.98,483.19,1113.06,430.154,980.718,586.219,933.549,586.178,909.936,768.72,883.447,951.126,1033.6,586.22,1048.36,780.495,1068.75,971.746,977.78,206.583,1018.88,212.405,954.088,227.143,1042.38,233.056,1095.36,1024.85,1112.97,1018.76,1048.36,980.594,821.634,998.236,818.693,980.645,898.166,962.964
998.292,224.234,998.166,341.924,910.039,341.96,860.004,412.499,821.64,447.881,1074.82,341.92,1115.98,483.19,1113.06,430.154,980.718,586.219,933.549,586.178,909.936,768.72,883.447,951.126,1033.6,586.22,1048.36,780.495,1068.75,971.746,977.78,206.583,1018.88,212.405,954.088,227.143,1042.38,233.056,1095.36,1024.85,1112.97,1018.76,1048.36,980.594,821.634,998.236,818.693,980.645,898.166,962.964
998.284,224.195,998.185,342.054,912.889,342.019,860.011,433.13,815.858,483.176,1074.79,342.068,1110.14,465.564,1112.94,506.704,983.582,589.18,936.477,586.245,910.012,768.674,883.439,951.139,1036.48,589.18,1048.4,783.392,1068.77,971.729,977.771,206.577,1018.84,212.354,954.084,227.11,1042.36,233.012,1095.38,1024.88,1113.03,1018.78,1048.37,980.578,818.746,998.234,815.858,980.689,898.143,965.867
998.204,224.152,995.372,342.019,910.028,342.064,874.576,433.18,830.408,506.712,1071.96,341.988,1095.5,430.101,1115.87,503.736,980.651,583.291,933.596,580.397,909.921,765.824,883.428,951.161,1027.75,583.286,1048.32,777.534,1068.76,971.756,977.662,203.7,1018.79,209.526,954.015,224.311,1039.45,233.068,1095.42,1024.88,1113.04,1018.77,1048.35,980.608,821.631,998.232,818.691,980.648,898.146,963.014
1001.14,227.215,998.182,339.026,927.667,338.932,883.383,359.585,857.012,291.932,1062.97,341.804,1095.34,359.547,1110.11,291.78,983.517,580.384,933.526,580.323,910.032,768.779,883.4,951.151,1036.47,580.41,1051.26,783.402,1068.8,974.633,980.708,218.2,1021.74,221.071,957.046,227.148,1045.21,235.899,1095.35,1024.86,1110.15,1018.78,1051.22,983.53,827.494,998.17,821.642,980.563,895.216,965.877
998.129,221.305,998.085,342.048,909.973,344.874,874.679,442.063,833.417,530.258,1071.98,341.996,1095.41,439.028,1113.1,527.47,980.612,586.165,930.655,583.242,907.174,765.861,883.421,951.17,1030.65,583.275,1048.32,783.384,1068.81,974.595,977.609,203.576,1018.76,206.573,954.021,224.266,1036.57,235.939,1095.42,1027.64,1113.02,1018.8,1051.2,980.66,824.584,998.182,818.753,980.589,898.128,965.899
995.367,221.246,995.332,342.075,907.14,344.896,877.525,459.522,833.558,553.735,1071.92,342.059,1095.4,453.716,1113.08,553.741,980.663,586.216,933.472,583.276,909.956,768.636,883.427,951.176,1030.66,586.189,1048.36,783.448,1068.75,971.792,977.554,203.628,1015.89,206.547,953.981,227.093,1033.55,235.948,1095.36,1024.84,1112.96,1015.95,1048.38,980.583,818.781,998.263,815.858,980.696,898.13,965.9
995.248,221.185,995.249,342.058,907.001,344.947,877.645,465.592,836.448,574.326,1071.97,342.01,1095.3,456.785,1112.98,574.448,989.381,583.305,939.42,583.242,909.937,768.713,883.423,951.208,1039.51,586.226,1048.46,783.421,1068.77,974.566,977.532,200.783,1015.86,206.473,953.977,224.235,1033.54,233.018,1095.38,1024.86,1112.98,1015.97,1048.37,980.624,821.626,998.258,815.852,983.5,895.286,968.793
992.412,218.361,992.41,344.837,906.903,344.962,880.509,474.399,839.37,583.31,1071.98,344.807,1092.55,465.521,1112.99,586.186,983.503,594.963,933.559,592.046,907.138,768.756,883.433,951.175,1033.57,594.972,1048.41,786.23,1068.76,971.744,974.785,200.677,1012.97,203.578,951.259,224.246,1033.57,233.014,1095.3,1024.8,1110.12,1015.92,1048.41,980.576,824.631,998.251,818.775,980.667,898.131,965.872
992.385,218.278,995.292,344.873,906.928,347.764,880.594,480.161,845.237,597.864,1074.83,344.857,1092.55,477.207,1110.15,598.096,986.465,595.036,936.475,595.004,907.113,768.705,883.413,951.229,1036.51,595.021,1048.4,786.22,1068.78,971.754,974.784,200.586,1012.92,200.804,951.256,224.124,1033.6,230.065,1095.35,1024.83,1112.98,1015.95,1048.43,980.59,821.697,998.243,818.695,980.684,895.286,968.825
992.385,218.278,995.292,344.873,906.928,347.764,880.594,480.161,845.237,597.864,1074.83,344.857,1092.55,477.207,1110.15,598.096,986.465,595.036,936.475,595.004,907.113,768.705,883.413,951.229,1036.51,595.021,1048.4,786.22,1068.78,971.754,974.784,200.586,1012.92,200.804,951.256,224.124,1033.6,230.065,1095.35,1024.83,1112.98,1015.95,1048.43,980.59,821.697,998.243,818.695,980.684,895.286,968.825
995.194,218.24,995.211,344.926,904.145,347.823,883.38,480.179,854.01,600.858,1074.82,344.924,1092.54,477.272,1110.12,600.911,986.51,592.134,936.453,592.086,909.922,765.858,883.425,951.212,1039.49,592.092,1048.43,786.209,1068.79,971.778,974.793,200.581,1012.99,200.764,951.217,224.058,1033.62,230.028,1095.34,1024.88,1110.13,1018.79,1051.23,980.627,818.794,998.361,815.804,983.599,898.138,965.905
992.366,218.248,992.402,344.919,904.121,347.775,883.56,480.26,856.919,600.984,1074.78,344.967,1092.56,480.328,1110.12,601.046,983.57,592.079,933.478,589.129,907.149,768.735,883.425,951.146,1039.41,592.07,1048.45,786.286,1068.8,971.784,974.771,200.518,1012.97,200.755,951.225,221.312,1033.6,227.245,1092.52,1024.81,1110.08,1015.93,1051.29,980.657,818.762,998.352,815.804,983.593,898.184,965.862
992.359,218.233,995.207,344.862,904.131,344.911,883.564,480.27,857.046,600.922,1074.86,344.958,1095.31,483.273,1112.96,601.068,980.653,592.108,930.652,589.155,907.082,768.714,883.408,951.201,1030.69,592.098,1051.18,786.25,1068.78,971.749,974.75,197.829,1012.97,200.717,951.188,221.218,1033.59,227.187,1095.3,1024.86,1110.11,1018.78,1051.21,980.579,815.88,998.334,815.742,983.591,898.123,965.928
992.379,218.217,995.252,344.867,904.132,344.863,883.625,480.245,859.835,598.056,1077.73,347.811,1095.38,486.171,1112.99,601.083,986.448,595.028,933.542,592.059,907.125,765.844,883.398,951.19,1039.48,595.052,1051.23,786.368,1068.79,974.599,974.78,197.806,1013.03,200.685,951.235,221.139,1036.48,227.178,1095.31,1024.84,1110.15,1015.95,1051.19,980.715,818.716,998.33,815.76,983.573,895.256,965.912
