lh,rh,ls,rs,w,ll,rl,0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y,21x,21y,22x,22y,23x,23y,24x,24y
0,0,10624,1918,507,10425,21563,998.11,253.589,998.273,368.369,910.027,365.551,877.591,503.781,836.354,618.473,1083.65,371.375,1112.93,492.042,1139.44,615.663,989.458,606.829,933.473,600.943,889.36,783.412,886.466,951.035,1045.35,615.622,1068.95,789.274,1063.05,957.036,977.602,235.926,1015.94,238.901,951.252,244.768,1042.37,247.807,1086.59,1024.67,1098.41,1012.93,1045.43,971.686,856.991,1007.05,842.264,995.333,903.995,954.137
0,0,12150,1885,518,11349,21510,998.146,247.696,998.193,365.364,909.981,365.362,880.374,500.807,836.445,606.887,1080.72,365.489,1112.98,486.133,1139.41,606.856,983.498,612.708,930.497,606.798,898.128,777.571,886.419,951.114,1042.4,615.633,1068.85,789.205,1065.94,960,977.601,224.358,1018.76,227.176,951.195,241.824,1042.42,244.738,1086.53,1021.9,1098.4,1010.06,1048.23,974.636,856.964,1007.04,842.234,995.324,901.182,954.236
0,0,16220,1906,533,11392,21574,998.136,244.685,998.263,362.461,910.063,362.489,880.388,494.925,836.494,603.84,1083.6,362.579,1110.12,483.102,1139.42,601.003,983.585,606.841,930.674,601.014,903.953,777.52,886.429,951.164,1042.32,612.675,1065.93,789.253,1065.93,962.926,977.658,224.099,1015.97,224.186,951.3,230.155,1042.42,241.791,1089.42,1024.64,1101.26,1010.08,1048.29,974.686,856.92,1007.16,839.394,998.19,901.171,957.039
0,0,4823,1797,527,10319,21470,998.165,241.73,998.253,359.542,909.986,359.469,880.463,486.179,836.517,601.012,1083.65,362.384,1112.97,480.207,1139.46,600.861,983.594,603.946,930.682,600.941,903.996,771.641,886.459,951.054,1039.51,609.724,1065.94,789.177,1065.88,957.089,977.652,221.183,1015.96,221.259,953.998,227.177,1039.52,233.049,1086.53,1021.88,1098.41,1010.03,1048.26,971.808,856.922,1007.14,839.419,998.211,901.184,954.208
0,0,10421,1821,501,10009,21474,998.114,250.788,998.178,371.3,907.119,368.371,883.355,503.721,859.884,624.376,1083.61,377.186,1101.23,500.906,1113.05,624.531,986.479,612.678,930.606,603.944,889.394,783.355,883.636,951.224,1042.45,618.504,1068.81,786.449,1065.95,962.905,977.593,235.942,1015.96,238.886,951.252,244.719,1045.19,247.738,1089.43,1024.69,1101.28,1012.95,1048.3,974.693,856.921,1007.16,839.376,998.232,901.084,957.061
0,0,11819,1700,485,9928,21498,998.232,233.006,998.271,356.6,910.005,353.67,880.393,489.036,836.485,600.87,1083.63,359.481,1112.94,477.185,1139.45,598.022,992.326,597.927,936.465,592.095,906.898,765.709,886.493,951.156,1045.24,600.837,1065.9,783.425,1065.92,962.921,977.722,218.224,1018.78,218.358,954.037,224.296,1042.39,230.07,1086.55,1021.9,1098.42,1010.08,1048.35,974.78,856.977,1010.09,839.391,998.275,901.173,957.072
0,0,13454,1638,460,8789,21481,998.205,227.218,998.275,350.771,909.999,350.729,880.506,483.165,836.537,598.044,1083.65,353.659,1110.13,471.411,1139.37,597.88,989.38,597.998,936.413,594.971,907.035,762.882,886.447,951.193,1042.31,598.068,1057.18,783.342,1065.93,960.057,977.701,212.428,1018.77,218.242,954.047,224.243,1042.29,230.139,1086.51,1021.82,1098.41,1009.99,1048.35,974.781,857.029,1007.14,839.41,998.172,901.062,957.149
0,0,14215,1614,431,4957,21475,998.234,224.339,998.264,347.876,909.958,347.863,880.501,480.349,839.291,597.94,1083.61,350.741,1110.16,468.507,1136.64,594.972,992.352,598.022,936.514,597.884,907.077,765.704,886.515,951.188,1045.23,600.836,1054.16,780.478,1065.97,962.99,977.687,209.428,1018.83,212.404,954.077,224.166,1042.4,227.143,1086.57,1021.85,1098.43,1010.02,1048.41,977.629,856.97,1010.07,839.383,998.243,901.192,957.089
0,0,14128,1649,404,2344,21424,998.28,224.116,998.292,344.944,909.943,344.962,880.488,480.355,836.493,597.863,1086.54,347.814,1110.07,462.674,1136.56,594.922,992.373,598.03,939.395,597.923,907.157,762.899,886.534,951.172,1045.21,600.836,1048.37,783.331,1065.87,960.017,977.718,203.573,1018.87,203.684,954.036,221.22,1045.19,224.221,1086.6,1024.66,1098.44,1012.94,1048.39,974.769,856.941,1010.01,839.391,998.209,903.984,957.128
0,0,14001,1581,370,2478,21496,998.226,224.099,998.311,344.835,910.004,344.865,880.503,480.2,836.454,597.815,1086.55,344.957,1110.13,462.636,1136.52,592.127,992.386,595.08,939.426,592.129,909.963,765.696,886.507,951.226,1045.22,597.907,1051.33,786.216,1065.91,968.802,977.729,203.536,1018.88,206.474,954.079,221.126,1042.44,224.283,1089.41,1024.65,1101.24,1012.97,1048.38,977.688,856.971,1010,839.411,998.223,903.979,959.982
0,0,13762,1553,345,2414,21535,998.269,224.067,998.31,342.06,909.986,344.811,880.484,480.23,836.483,595.071,1086.57,344.89,1110.09,462.697,1133.63,589.184,992.389,594.99,942.289,592.075,909.925,765.729,886.512,951.207,1045.24,595.005,1054.25,783.428,1065.97,971.671,977.732,200.805,1018.93,203.681,954.107,221.199,1045.21,224.262,1089.42,1021.88,1101.26,1012.93,1048.43,977.788,857.034,1009.98,842.247,998.196,903.946,957.175
0,0,14114,1631,330,929,21424,998.252,221.345,998.316,342.045,909.997,344.817,880.448,480.293,836.484,595.076,1086.53,344.861,1110.04,462.64,1130.75,592.044,995.269,592.042,942.308,586.234,912.87,765.664,886.447,954.02,1045.34,592.127,1051.29,780.493,1065.96,971.682,977.741,200.796,1018.88,203.65,954.165,221.234,1045.18,224.28,1089.43,1024.64,1101.28,1012.97,1048.42,980.548,857.007,1010.04,842.234,998.248,901.082,962.911
0,0,13590,1700,318,1463,21427,998.281,221.337,998.319,342.07,909.987,344.843,880.513,480.204,839.286,595.025,1086.54,344.865,1110.09,462.661,1127.82,589.156,995.321,592.118,945.207,589.133,912.919,765.775,886.439,953.993,1045.38,594.993,1048.45,780.446,1065.86,965.903,977.755,200.792,1018.91,203.667,954.158,221.207,1045.2,224.284,1089.45,1024.68,1101.26,1013,1048.35,977.644,857.023,1007.14,842.243,998.194,901.072,960.018
0,0,13594,1717,306,1303,10598,998.315,221.3,998.316,342.053,909.958,344.835,880.542,480.125,839.335,594.916,1086.54,344.832,1110.04,462.62,1124.89,592.084,995.239,589.136,945.25,583.298,915.86,765.722,886.445,954.013,1045.29,592.07,1048.39,780.494,1065.96,971.78,977.821,200.798,1021.64,203.633,954.23,221.234,1042.46,224.283,1086.56,1021.91,1098.43,1012.98,1048.43,980.635,857.055,1007.14,842.268,998.174,901.059,962.945
0,0,14155,1679,295,1125,283,998.315,221.3,998.316,342.053,909.958,344.835,880.542,480.125,839.335,594.916,1086.54,344.832,1110.04,462.62,1124.89,592.084,995.239,589.136,945.25,583.298,915.86,765.722,886.445,954.013,1045.29,592.07,1048.39,780.494,1065.96,971.78,977.821,200.798,1021.64,203.633,954.23,221.234,1042.46,224.283,1086.56,1021.91,1098.43,1012.98,1048.43,980.635,857.055,1007.14,842.268,998.174,901.059,962.945
0,0,10607,1725,286,522,21414,995.37,265.411,998.193,383.046,907.087,380.193,880.623,506.857,859.799,630.307,1083.65,383.172,1104.2,506.875,1113.1,630.429,989.466,618.505,933.46,609.745,892.286,783.453,886.374,951.151,1045.27,621.486,1068.91,792.206,1065.98,959.956,977.574,244.774,1015.93,244.879,951.225,247.668,1042.46,250.736,1089.45,1024.71,1101.35,1013.02,1048.3,971.81,856.834,1010.01,839.322,998.27,901.183,954.231
0,0,11182,1881,289,514,846,998.302,221.282,998.339,342.05,910.027,344.819,880.551,480.131,839.323,594.951,1086.54,344.858,1107.22,462.64,1124.8,592.097,995.282,589.136,945.269,583.267,918.786,765.777,886.393,954.036,1045.32,592.086,1048.4,780.418,1065.97,968.864,977.807,200.776,1021.65,203.61,954.223,221.254,1045.2,224.26,1086.54,1021.91,1098.44,1012.95,1048.39,977.725,859.828,1004.24,845.15,995.35,898.185,962.962
0,0,11408,1963,290,496,324,998.301,221.264,998.355,342.035,910.025,344.803,880.584,477.326,839.425,592.061,1086.56,344.821,1110.04,465.508,1121.94,594.953,995.224,589.118,942.369,583.243,915.857,765.858,886.386,954.01,1045.28,592.036,1048.38,783.312,1065.92,968.796,977.825,200.786,1021.63,203.632,954.266,221.267,1045.21,224.328,1089.41,1024.68,1101.26,1012.98,1048.35,977.68,859.865,1004.2,845.193,995.313,898.166,962.919
0,0,9244,1978,289,474,16556,998.338,221.251,998.341,342.058,909.999,344.834,880.594,477.314,842.228,594.929,1086.55,344.851,1107.17,465.539,1121.91,595.006,995.332,592.097,945.299,586.241,912.921,768.635,886.36,951.227,1045.33,594.97,1048.32,777.559,1065.9,968.807,977.833,200.783,1021.66,203.603,954.277,221.314,1045.25,224.329,1089.41,1024.71,1101.27,1013,1048.3,977.68,859.878,1004.18,845.184,995.259,898.132,959.97
0,0,14329,2173,271,815,20736,998.34,221.262,998.345,342.062,909.983,344.854,880.655,477.246,842.305,594.971,1086.57,344.84,1107.11,465.502,1121.88,595.063,995.312,592.034,945.326,589.139,912.934,768.691,886.362,954.058,1045.3,592.073,1048.29,780.423,1065.9,965.926,980.568,200.796,1021.67,203.639,957.015,221.331,1045.25,227.086,1089.48,1024.73,1101.3,1015.88,1048.35,977.68,857.055,1004.26,842.281,995.362,898.147,962.971
0,0,15068,2278,264,455,9028,998.343,221.261,998.369,344.837,910.009,344.886,883.343,477.318,845.271,594.918,1086.59,344.909,1107.12,465.571,1121.92,594.991,995.218,589.182,942.372,583.284,912.981,765.845,886.402,951.283,1045.24,594.946,1048.33,780.409,1066.01,968.857,980.57,200.807,1021.67,203.656,956.998,221.311,1045.25,227.095,1083.67,1021.86,1098.39,1012.92,1051.21,977.772,857.092,1004.21,842.309,995.316,898.183,960.03
0,0,15994,2341,268,456,2666,998.345,221.263,998.38,344.812,910.038,344.877,883.389,477.275,851.023,595.009,1086.58,344.884,1107.14,465.516,1121.89,595.092,995.324,594.957,945.247,589.133,915.804,765.857,886.378,954.013,1045.33,594.974,1048.38,780.461,1065.94,971.675,980.569,203.529,1021.66,203.629,957.033,221.342,1045.25,227.072,1086.58,1024.68,1101.27,1015.86,1048.37,977.809,857.088,1004.2,842.296,995.305,898.124,962.912
0,0,16525,2253,260,446,2872,998.367,221.269,998.384,344.83,910.054,344.861,883.415,477.257,851.041,595.048,1086.6,344.918,1104.28,462.674,1121.95,595.076,995.306,595.017,948.124,592.061,918.767,765.835,886.377,951.281,1045.27,595.077,1048.36,783.305,1065.92,971.706,980.576,200.82,1021.69,203.625,957.027,221.362,1045.26,227.087,1089.42,1024.7,1101.27,1015.88,1048.39,980.572,859.807,1004.2,842.294,995.297,898.128,960.077
0,0,14694,2281,277,431,272,1001.08,221.267,998.387,344.801,910.048,344.839,883.413,477.27,851.062,595.001,1089.42,344.914,1107.21,465.499,1121.97,595.035,986.534,594.961,936.456,589.106,915.864,768.663,886.388,951.243,1039.49,594.982,1048.34,780.459,1068.75,974.587,980.632,200.812,1021.72,203.614,957.022,221.34,1045.27,224.347,1089.41,1024.69,1101.27,1015.9,1051.26,983.531,857.027,1007.06,839.413,995.33,898.169,960.05
0,0,14496,2408,278,442,4698,1001.11,221.247,1001.1,342.073,912.907,344.806,883.424,477.262,851.042,595.054,1086.6,344.892,1107.21,465.526,1121.99,595.061,992.428,594.988,945.273,592.043,915.853,768.658,886.396,951.238,1042.43,595.025,1048.3,780.503,1066,971.824,980.645,200.794,1021.73,203.596,957.015,221.316,1045.24,224.349,1086.6,1024.67,1101.26,1015.85,1051.19,983.509,857.092,1004.24,842.282,995.293,898.169,959.98
0,0,15475,2367,281,431,10032,1001.11,221.256,998.384,344.814,910.044,344.87,883.396,480.115,848.141,595.081,1086.59,344.893,1110.08,462.656,1124.86,594.95,992.329,595.03,945.257,592.094,918.762,768.659,886.4,951.242,1042.3,595.025,1048.26,777.513,1065.94,971.797,980.666,200.817,1021.74,203.661,957.042,221.348,1045.23,227.147,1089.45,1024.73,1101.27,1015.92,1048.34,980.638,857.031,1004.25,842.23,995.297,898.195,960.001
0,0,16308,2308,293,442,14253,998.161,271.268,998.236,386.058,910.002,386.028,880.596,518.505,857.036,644.912,1083.64,388.914,1104.19,518.522,1116.07,642.142,986.549,621.526,930.663,618.59,886.378,789.203,886.379,951.204,1045.21,624.415,1071.79,798.148,1065.96,957.137,977.638,247.909,1018.79,250.698,951.224,253.642,1045.28,265.317,1086.59,1024.75,1101.24,1015.9,1048.27,971.687,856.914,1007.14,839.372,998.19,901.161,957.029
0,0,16999,2258,300,463,7452,1001.11,221.267,1001.11,342.063,912.893,344.829,883.436,477.321,845.225,597.833,1089.41,344.877,1110.14,462.67,1127.72,595.009,992.345,595.025,945.317,592.103,921.678,765.881,886.478,951.226,1039.49,595.04,1048.28,777.561,1065.97,974.599,980.661,203.535,1021.73,203.654,957.058,221.338,1045.25,227.137,1086.6,1024.71,1098.44,1015.89,1048.36,980.688,857.074,1004.25,842.263,995.317,901.064,959.976
0,0,16440,2241,326,484,18115,1001.08,221.227,1001.09,344.846,910.069,344.886,883.41,477.282,848.111,595.071,1089.43,344.943,1112.94,465.491,1130.65,595.055,989.4,594.998,942.283,589.178,912.966,768.72,886.479,951.17,1039.41,595.037,1048.3,783.304,1065.9,974.578,980.633,200.782,1021.72,203.583,957.055,221.29,1045.28,227.098,1089.47,1024.83,1101.25,1018.77,1048.3,980.65,857.079,1007.05,842.268,995.31,901.06,957.114
0,0,14837,2187,354,553,21152,998.394,221.225,1001.1,342.063,912.859,344.802,883.366,477.354,845.224,597.817,1089.4,344.903,1112.95,465.48,1133.63,594.976,992.335,592.085,942.361,586.179,915.898,768.653,886.444,951.131,1042.34,592.132,1048.27,780.44,1065.89,971.768,980.626,200.784,1021.71,203.569,957.028,221.258,1045.28,224.325,1089.49,1024.8,1101.29,1015.96,1048.3,980.649,857.095,1004.26,842.276,995.303,898.231,957.121
0,0,15799,2138,409,631,21510,1001.11,221.194,1001.11,342.066,912.885,342.071,883.383,477.349,845.216,597.842,1089.43,344.916,1112.99,462.68,1133.65,595.092,989.427,592.095,939.453,586.238,918.807,765.883,886.448,951.201,1039.47,592.131,1048.28,777.512,1065.9,971.664,980.634,200.74,1021.74,200.816,957.017,221.257,1045.31,224.239,1089.43,1024.71,1101.28,1015.89,1048.31,977.804,857.024,1007.16,839.403,998.156,901.042,959.97
0,0,15065,2110,462,1120,1037,1001.12,221.204,1001.09,342.044,912.87,342.072,883.367,477.312,845.214,595.055,1089.41,344.879,1112.97,465.5,1133.65,595.025,986.539,594.966,939.364,589.162,918.781,765.786,886.454,951.186,1039.45,592.122,1048.36,780.45,1065.97,971.796,980.663,200.762,1021.73,200.803,957.041,221.265,1045.3,224.185,1086.52,1024.66,1098.43,1015.85,1048.38,980.66,857.035,1007.13,842.218,998.14,901.05,959.977
276,0,14526,1957,486,1338,1748,1001.15,221.186,998.388,342.05,910.068,344.833,880.651,480.126,845.209,595.087,1089.4,344.849,1112.98,465.491,1136.51,597.823,989.459,595.066,939.383,592.066,918.774,768.673,886.412,951.147,1042.38,595.079,1048.39,783.435,1065.94,971.745,980.682,200.736,1021.77,200.798,957.039,221.207,1045.34,224.164,1089.43,1024.69,1101.28,1013.01,1048.35,980.599,859.806,1007.08,842.253,998.132,898.197,957.117
293,0,2390,1811,499,1256,18582,1001.13,221.19,1001.09,341.979,910.056,342.038,880.667,477.339,845.235,595.092,1089.42,344.802,1113.03,462.688,1136.48,597.851,992.381,594.967,945.216,589.147,918.79,765.86,886.464,951.181,1042.42,594.994,1048.39,786.243,1065.99,974.604,980.702,200.697,1021.76,200.812,957.045,221.103,1045.37,224.067,1089.46,1024.72,1101.31,1015.9,1051.19,983.563,859.837,1004.25,842.304,995.308,901.055,957.121
296,0,1495,1661,512,8868,21489,1001.12,221.186,998.391,341.899,912.888,341.949,880.658,477.332,845.275,595.026,1086.6,342.049,1113.02,462.7,1133.7,595.043,989.445,589.155,942.294,583.242,915.872,768.679,886.486,951.165,1042.32,592.079,1048.35,783.402,1065.97,971.82,983.492,200.707,1021.78,203.528,957.106,221.091,1045.39,224.142,1089.45,1024.7,1101.28,1015.88,1048.44,983.506,859.828,1004.22,845.154,995.296,901.053,957.121
295,0,1722,1773,501,10142,21512,1001.09,221.174,998.391,341.918,912.884,341.974,880.63,480.1,848.156,595.011,1086.61,342.045,1113.02,465.52,1136.47,597.855,992.321,589.104,939.429,583.276,921.687,765.779,886.477,951.181,1042.46,589.184,1048.37,783.428,1068.74,974.612,980.696,200.666,1021.78,203.525,957.094,218.358,1045.42,224.157,1089.43,1024.73,1101.28,1015.9,1051.23,983.559,857.025,1007.08,842.234,995.34,901.087,957.114
316,0,3285,1673,555,11437,21570,1001.1,221.195,998.377,341.937,910.068,341.945,880.645,477.365,848.179,595.059,1086.6,342.068,1112.99,465.486,1133.68,597.908,992.409,589.113,942.319,583.296,912.916,765.813,886.507,951.187,1045.24,589.134,1051.18,783.301,1066,971.797,980.713,200.665,1021.81,203.531,957.123,218.353,1045.42,224.154,1089.47,1024.73,1101.32,1015.91,1048.41,980.704,857.038,1007.06,842.258,995.357,901.137,957.179
314,0,1400,1621,545,10824,21543,998.175,280.131,998.211,391.907,907.154,389.065,880.631,524.435,856.981,647.9,1086.55,394.89,1101.33,527.184,1118.9,645.093,986.45,624.425,930.631,621.459,883.616,786.416,886.373,951.218,1042.43,624.548,1071.83,803.983,1065.98,962.978,977.596,262.489,1018.79,265.355,951.226,268.202,1045.29,268.415,1083.66,1024.7,1098.39,1015.88,1048.29,974.656,856.866,1010,839.328,998.203,901.158,957.032
309,0,1647,1582,533,10807,21447,1001.14,221.245,1001.08,341.908,912.883,341.887,883.356,480.113,848.176,595.085,1089.42,344.815,1115.82,465.538,1133.6,597.95,992.42,592.05,942.322,586.199,909.934,765.88,889.327,951.151,1045.24,592.065,1051.31,783.39,1065.95,971.674,980.72,200.713,1021.81,203.565,957.084,218.277,1045.44,224.078,1089.5,1024.66,1101.35,1012.97,1048.31,980.565,857.004,1007.09,842.218,998.132,903.934,957.089
324,0,9295,1548,554,11122,21449,1001.17,221.313,1001.08,342.026,910.059,342.037,880.649,480.277,848.154,597.897,1089.44,344.884,1113.01,468.448,1133.61,598.011,989.485,597.947,939.431,595.05,907.135,765.794,886.42,951.207,1042.39,597.986,1051.19,783.318,1065.93,971.772,980.685,200.782,1021.84,203.598,957.04,221.144,1045.47,224.158,1089.52,1024.72,1101.33,1015.85,1048.34,980.589,857.066,1004.23,842.28,995.321,901.049,957.147
352,0,12229,1549,580,11054,21516,1001.21,224.23,998.389,344.885,912.879,344.849,880.651,483.096,845.192,598.101,1089.41,347.809,1115.82,477.27,1133.68,598.055,989.386,600.85,936.518,597.921,907.067,768.697,886.505,951.188,1042.32,600.885,1054.24,786.305,1065.97,971.801,983.495,206.508,1021.86,209.477,954.289,221.236,1045.49,224.168,1089.44,1024.74,1101.3,1015.9,1048.37,980.586,857.03,1004.24,842.261,995.299,901.122,957.088
362,0,13242,1556,591,10496,21531,1001.22,230.083,1001.09,350.791,910.056,350.718,880.617,483.19,842.255,601.001,1089.47,356.603,1115.84,480.28,1133.62,600.953,989.415,600.982,933.613,600.84,904.156,774.601,886.474,951.08,1042.44,603.823,1060.01,789.248,1065.87,968.87,980.712,215.317,1021.94,218.216,954.275,224.084,1048.21,227.072,1086.6,1024.64,1098.44,1012.94,1048.3,977.666,859.821,1004.24,845.172,995.332,901.113,954.208
497,0,11711,1567,585,10253,21500,1001.18,241.835,1001.13,359.546,912.935,359.516,880.515,494.918,839.439,606.816,1089.47,362.402,1115.89,483.24,1133.69,606.818,986.466,609.734,930.674,603.836,903.925,780.412,886.459,951.054,1045.2,612.669,1068.79,789.323,1065.86,968.802,980.724,221.216,1021.88,221.332,954.245,227.138,1048.17,235.932,1089.42,1024.7,1101.27,1013.01,1048.23,977.554,859.835,1004.24,845.189,995.346,901.131,954.135
572,0,12371,1633,602,10522,21409,1001.18,244.85,1001.13,362.596,915.801,362.577,880.51,503.644,839.339,618.618,1089.48,365.427,1115.91,494.907,1136.47,621.36,992.386,615.598,933.578,606.805,895.236,783.343,886.414,951.184,1045.4,618.524,1068.9,789.312,1065.96,968.866,980.654,224.233,1021.88,224.33,954.156,236.013,1048.17,241.871,1086.6,1021.92,1101.27,1012.96,1048.34,977.668,856.956,1007.06,839.417,995.356,901.179,957.055
588,0,15128,1570,641,7704,21529,1001.2,250.701,1001.09,368.459,912.925,368.422,880.501,506.624,836.535,624.534,1089.52,371.324,1115.93,500.801,1136.54,624.375,989.481,621.516,933.482,618.562,889.337,783.35,886.445,951.096,1045.34,624.382,1071.85,792.332,1065.92,965.916,980.657,233.008,1021.93,238.836,954.202,244.717,1048.21,247.78,1089.47,1024.73,1101.35,1015.87,1048.2,974.783,856.93,1007.11,842.227,998.146,903.952,954.174
403,0,13664,1502,609,7234,21547,1001.21,265.418,1001.21,383.023,915.825,380.207,880.425,512.676,836.445,633.292,1089.53,383.114,1116.02,506.76,1136.58,627.477,998.217,621.431,939.367,618.524,883.54,786.434,886.37,951.238,1048.41,621.561,1074.74,795.138,1065.94,957.071,983.503,244.706,1024.62,244.888,954.204,247.818,1048.18,259.473,1089.4,1024.77,1101.26,1015.94,1045.47,968.827,856.879,1015.9,839.371,1001.16,901.15,957.083
495,0,12167,1448,578,7171,21554,1001.21,271.242,1001.18,386.178,915.825,386.176,880.385,524.4,836.328,642.142,1089.55,388.925,1116.06,515.528,1139.42,642.052,995.339,621.529,936.409,618.58,883.515,789.201,883.651,951.279,1048.31,624.462,1077.8,798.091,1065.96,957.147,980.709,250.652,1021.92,250.77,954.173,262.429,1048.23,268.301,1089.49,1024.75,1104.19,1015.9,1045.43,971.727,856.991,1012.99,842.236,998.347,901.096,957.145
394,0,12551,1517,561,10738,21586,1001.2,286.002,1001.17,392.048,915.896,391.996,877.601,530.385,836.268,648.053,1089.51,394.947,1116.08,527.381,1139.49,647.99,995.254,624.573,933.507,624.418,883.475,786.422,886.368,951.189,1048.28,630.39,1086.54,809.813,1065.99,962.984,980.716,265.402,1024.61,268.273,954.167,268.389,1048.25,271.451,1089.48,1024.79,1101.35,1015.97,1045.46,974.675,856.965,1012.97,839.422,998.34,901.14,957.001
374,0,14719,1504,549,10943,21623,998.239,291.874,998.322,400.738,909.986,394.939,880.601,530.259,856.943,650.909,1086.59,403.755,1110.07,530.305,1119.06,648.136,989.409,633.346,930.651,630.322,883.521,789.255,883.657,951.257,1045.33,639.156,1071.9,806.843,1065.97,960.048,977.741,271.219,1018.87,271.3,951.311,271.369,1045.33,274.316,1086.57,1024.73,1101.26,1015.88,1045.46,971.79,856.854,1012.99,839.334,998.315,901.163,957.056
369,0,14633,1521,533,10694,21476,1001.18,294.704,1001.25,409.507,918.764,409.463,877.48,542.031,833.542,662.687,1092.31,409.64,1116.09,533.194,1139.57,656.803,995.295,633.294,933.607,627.394,883.491,789.278,886.448,951.127,1048.28,639.206,1089.45,809.911,1068.77,960.049,980.688,271.369,1021.9,274.192,954.15,280.095,1045.47,291.746,1089.47,1024.75,1104.2,1015.97,1048.3,974.618,856.927,1010.06,839.41,998.233,903.961,954.177
319,0,5563,1537,515,11123,21475,1001.16,306.548,1001.2,412.628,915.841,412.547,877.565,550.825,833.488,668.661,1092.3,415.509,1116.05,542.048,1139.63,668.519,995.342,636.213,936.473,627.456,880.66,803.95,886.46,951.169,1048.29,642.088,1089.47,812.882,1068.76,965.901,980.637,288.891,1021.88,291.717,954.111,291.853,1048.22,294.85,1089.45,1024.77,1101.36,1018.78,1048.29,974.807,856.992,1010.08,842.312,998.284,904,954.261
301,0,16095,1579,514,11437,21531,1001.21,315.557,1001.16,427.287,915.848,427.24,874.68,556.787,833.409,674.62,1089.51,430.163,1116.07,553.888,1142.45,674.606,992.295,645.007,933.485,639.214,883.403,806.899,886.38,951.25,1045.37,647.933,1092.27,809.846,1066.01,968.764,980.671,294.916,1021.88,294.915,954.04,297.808,1048.23,303.705,1089.49,1024.69,1104.2,1015.9,1048.21,977.564,856.89,1010.06,839.402,998.251,901.176,957.109
287,0,16325,1614,474,10555,21552,1001.15,327.214,1001.15,436.016,915.892,433.25,874.587,574.303,830.556,692.056,1089.45,436.162,1116.06,562.641,1142.54,692.091,995.302,647.911,939.376,645.019,880.648,803.975,886.405,954.042,1048.18,648.066,1092.41,812.749,1068.73,965.935,980.643,312.378,1021.82,312.512,954.051,312.51,1045.45,315.478,1089.46,1024.67,1101.33,1015.88,1048.22,974.812,856.987,1010.08,842.285,998.273,903.94,960.031
273,0,15195,1665,432,9154,21578,1001.14,338.994,1001.08,450.748,912.889,450.74,871.649,580.308,830.523,695.238,1089.42,450.815,1115.98,574.349,1142.58,695.111,995.26,653.907,939.372,648.113,880.596,804.024,886.433,954.019,1045.42,659.768,1092.35,815.735,1068.74,965.89,980.622,318.319,1021.8,318.398,953.991,318.528,1045.46,327.158,1089.48,1024.7,1101.33,1015.9,1048.2,974.729,856.945,1010.01,842.272,998.219,904.019,959.974
260,0,16473,1628,398,9974,21526,1001.1,344.932,998.345,456.627,910.048,456.648,877.528,586.178,830.438,706.904,1086.56,456.75,1116,580.279,1142.6,706.86,995.307,662.696,942.347,653.967,880.614,809.762,886.463,954.099,1045.39,665.692,1092.41,812.933,1065.99,968.776,980.565,327.197,1021.74,330.135,953.987,327.196,1045.47,333.03,1089.44,1024.78,1101.34,1018.78,1045.43,974.783,856.915,1010.01,842.281,998.204,904.05,962.932
0,0,8562,1685,374,9112,21393,998.35,362.382,998.274,459.801,909.981,459.729,877.521,597.932,830.419,715.58,1083.67,462.636,1115.94,589.162,1142.54,715.609,992.399,665.675,936.512,659.819,880.539,806.91,886.439,954.026,1045.36,668.643,1092.45,815.746,1068.73,965.842,977.802,338.999,1021.68,339.079,951.257,338.9,1045.35,341.789,1089.47,1024.79,1101.34,1018.77,1048.22,974.656,856.933,1010.05,842.251,998.225,903.991,957.158
0,0,8565,1796,368,6151,21474,998.237,365.463,998.32,471.456,910.036,471.386,874.696,600.859,827.504,718.744,1086.54,477.19,1115.9,597.914,1142.53,718.622,992.342,668.666,939.375,665.722,880.481,809.75,886.419,954.06,1045.22,671.593,1092.56,821.707,1066,960.018,977.698,342.08,1018.84,344.837,951.216,344.806,1045.35,347.774,1089.43,1024.88,1101.27,1018.83,1045.44,971.687,856.963,1012.99,842.285,998.334,904.01,957.176
0,0,14953,1841,352,5459,21550,998.129,371.403,998.285,480.153,910.005,480.167,874.615,606.797,827.49,724.567,1083.63,480.295,1115.89,601.003,1142.5,724.51,992.356,671.673,939.413,668.693,880.471,804.017,886.443,954.044,1045.27,677.487,1095.25,827.561,1065.87,962.904,977.567,356.586,1015.92,356.672,951.159,350.783,1045.31,356.588,1089.47,1024.82,1101.27,1015.96,1045.36,971.755,856.924,1010.04,842.237,998.233,904.081,959.997
0,0,16851,1976,329,3894,21433,995.266,385.918,998.192,483.157,907.167,483.109,871.676,618.522,827.529,733.385,1083.57,483.351,1115.94,609.751,1142.44,736.281,992.397,683.277,939.345,674.497,880.387,798.173,886.488,954.135,1045.41,689.243,1092.56,824.592,1065.89,957.13,974.843,362.478,1013.02,362.575,951.136,359.626,1045.26,362.548,1089.5,1024.83,1101.31,1015.96,1045.35,965.887,856.856,1012.98,842.243,998.322,904.107,962.971
