lh,rh,ls,rs,w,ll,rl,0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y,21x,21y,22x,22y,23x,23y,24x,24y
481,561,1101,1312,15794,330,445,998.087,230.116,1001.1,350.731,912.865,347.858,889.345,486.149,880.653,618.5,1089.55,356.574,1098.44,492.013,1095.41,621.383,992.329,580.353,942.338,577.406,921.698,765.736,886.472,954.071,1042.31,583.251,1048.25,771.647,1060.07,965.933,977.585,215.285,1018.83,218.233,954.119,221.223,1045.47,227.168,1080.66,1021.79,1095.5,1010.02,1048.19,977.79,848.156,1001.34,836.381,992.359,901.187,968.843
515,544,528,1074,19023,364,333,995.238,241.735,1001.12,356.582,912.873,353.64,889.334,486.152,883.394,618.607,1092.33,359.577,1101.24,497.863,1095.46,621.492,992.398,580.396,942.379,577.435,918.742,765.762,886.491,954.003,1042.39,583.281,1048.31,771.64,1060.11,968.833,974.834,221.06,1015.96,221.185,954.083,221.362,1045.46,227.229,1080.66,1021.8,1095.5,1010.03,1048.23,980.586,848.145,1001.24,836.38,989.434,903.93,968.798
535,565,651,914,20957,357,292,992.432,244.853,1001.09,356.601,912.894,353.706,889.334,486.206,883.366,621.399,1089.56,359.539,1101.26,494.984,1095.43,621.576,989.43,583.233,936.52,577.435,921.77,765.659,886.412,954.099,1042.35,583.312,1048.24,777.486,1060.06,968.773,974.784,224.052,1015.97,224.25,953.983,224.262,1045.44,235.948,1077.8,1021.78,1095.48,1009.99,1048.18,977.786,845.233,1001.3,836.322,992.327,901.118,971.697
547,597,652,736,21630,358,0,995.268,250.72,1001.1,356.638,912.889,353.734,889.316,486.163,883.356,621.397,1092.31,359.6,1101.29,494.975,1095.45,621.602,992.328,583.302,939.426,580.33,921.668,765.727,886.436,954.078,1042.42,586.215,1048.21,777.515,1060.12,968.776,974.746,230.097,1015.9,235.897,951.243,230.127,1045.44,241.756,1080.68,1021.91,1095.46,1012.96,1048.24,977.736,845.219,1001.36,836.319,992.382,901.162,968.858
554,604,455,707,21746,362,0,995.215,268.184,1001.1,359.594,910.071,359.548,886.54,486.212,880.617,621.48,1092.32,362.502,1101.31,497.939,1095.46,621.634,995.211,583.249,942.294,580.305,924.684,762.804,886.504,954.071,1045.23,583.293,1048.17,774.587,1062.96,968.866,974.709,244.731,1015.92,244.842,951.201,238.914,1045.48,244.7,1080.69,1021.8,1095.5,1010.03,1048.32,977.8,845.226,1001.34,836.359,992.378,904.001,971.69
667,706,438,589,21794,365,0,995.247,274.302,998.369,362.467,910.005,362.478,886.485,491.984,880.631,621.584,1089.49,362.608,1104.26,503.74,1095.51,624.343,989.467,586.195,939.404,580.322,924.696,762.828,886.449,954.136,1042.35,586.198,1045.49,774.621,1063.03,968.82,974.738,253.657,1013.03,256.595,951.142,244.78,1048.18,247.748,1077.79,1021.79,1095.46,1010.04,1048.38,977.779,845.208,1004.13,836.315,995.238,903.958,971.78
676,781,526,506,21683,385,0,980.691,436.139,998.212,415.457,906.901,415.481,883.399,547.906,901.104,665.574,1086.61,415.522,1104.19,547.949,1089.48,650.943,992.396,574.499,945.303,574.422,921.757,762.83,886.504,954.066,1042.38,577.407,1045.4,768.657,1063.03,965.848,974.803,427.31,0,0,951.191,391.924,1042.38,394.862,1077.69,1018.91,1095.47,1007.05,1048.43,977.705,842.285,1001.18,836.325,986.513,901.171,971.686
594,864,583,391,21592,383,0,1001.1,224.224,1001.09,350.788,910.074,347.798,889.317,483.245,880.567,612.64,1089.43,359.529,1095.57,486.249,1095.3,615.662,995.279,577.451,945.255,577.317,924.656,765.761,886.475,954.035,1045.25,580.311,1048.24,780.396,1057.11,962.962,980.611,206.486,1021.79,209.504,954.281,221.286,1045.42,227.203,1077.8,1021.76,1095.43,1007.14,1045.43,974.798,853.947,1001.33,836.469,992.35,901.062,968.782
618,974,524,325,21670,379,0,992.403,291.949,998.39,362.62,910.043,362.55,886.448,494.96,880.646,624.356,1092.31,365.519,1104.18,503.901,1095.51,624.486,992.367,583.242,942.303,580.3,924.687,762.842,886.455,954.159,1042.4,583.255,1048.19,780.398,1065.85,971.718,974.697,268.469,1015.85,271.233,951.14,247.661,1045.46,250.796,1080.63,1021.86,1095.47,1012.99,1048.44,980.61,842.345,1004.11,836.317,992.415,903.974,971.809
537,1029,677,275,21720,386,0,992.391,306.594,998.301,365.555,909.944,365.536,886.41,500.862,880.62,624.432,1089.53,365.613,1104.25,503.864,1095.45,624.575,992.424,580.351,945.238,577.477,924.727,762.806,886.436,951.256,1042.4,580.372,1048.21,774.554,1062.99,968.811,974.619,285.932,1010.1,286.043,951.159,253.589,1045.47,268.181,1077.8,1021.85,1095.5,1012.96,1048.32,977.796,848.159,1001.27,836.36,992.305,901.13,965.892
507,1103,628,258,21731,401,0,989.42,318.324,998.263,368.389,907.152,368.35,886.376,503.687,880.572,624.52,1089.47,368.477,1107.11,506.748,1095.46,627.375,995.239,580.323,945.294,577.458,924.668,765.659,886.414,954.009,1042.44,580.345,1048.21,774.562,1062.94,962.953,971.796,294.867,1012.94,297.732,951.078,265.392,1045.31,271.337,1077.8,1021.81,1095.5,1010.05,1048.32,977.65,845.189,1001.25,836.325,989.459,901.124,968.825
477,1098,617,0,21451,402,0,992.324,333.005,998.219,371.375,907.077,371.368,883.561,503.839,880.594,624.618,1089.39,371.388,1104.24,506.907,1095.42,627.458,992.309,583.306,942.374,580.381,924.632,765.628,886.449,954.001,1039.47,586.188,1048.18,771.686,1060.07,962.954,974.581,309.583,1007.12,312.466,951.008,271.38,1045.2,285.92,1083.58,1021.86,1095.51,1010.08,1048.24,977.616,842.315,1001.29,836.31,992.311,901.184,968.808
464,1188,557,261,21648,389,0,992.324,333.005,998.219,371.375,907.077,371.368,883.561,503.839,880.594,624.618,1089.39,371.388,1104.24,506.907,1095.42,627.458,992.309,583.306,942.374,580.381,924.632,765.628,886.449,954.001,1039.47,586.188,1048.18,771.686,1060.07,962.954,974.581,309.583,1007.12,312.466,951.008,271.38,1045.2,285.92,1083.58,1021.86,1095.51,1010.08,1048.24,977.616,842.315,1001.29,836.31,992.311,901.184,968.808
465,1206,568,269,21714,396,0,992.375,339.04,998.242,380.117,907.044,377.275,883.477,506.688,880.566,630.391,1089.43,383.009,1104.23,509.776,1095.34,630.43,995.297,580.397,948.116,580.284,924.634,765.626,886.453,953.992,1045.2,583.245,1045.48,771.7,1060.1,960.027,971.819,318.341,1010.02,318.279,951.023,285.978,1042.37,291.771,1080.65,1021.81,1095.47,1010.01,1048.28,974.816,842.256,1001.22,836.328,989.422,901.171,968.807
452,1163,535,264,21487,413,0,989.412,344.899,998.213,383.077,907.044,383.086,883.472,509.651,880.524,636.233,1086.56,383.028,1104.22,518.523,1095.3,636.192,995.343,577.488,948.184,577.399,924.72,762.906,886.489,951.261,1045.2,580.307,1045.45,771.61,1063,959.978,974.564,327.156,1007.1,330.122,951.034,291.826,1042.45,294.85,1077.79,1021.84,1095.49,1010.08,1048.34,974.795,842.309,1001.28,836.358,989.477,901.189,965.917
454,1117,522,269,21744,411,0,980.656,350.739,998.14,385.936,906.953,386.011,883.414,512.691,880.499,639.227,1083.66,385.985,1101.33,521.427,1092.55,636.267,992.411,580.386,945.255,580.277,924.575,762.822,886.446,953.996,1042.37,583.254,1045.48,771.694,1063,960.039,965.879,333.088,1001.27,335.992,942.376,294.814,1042.31,297.853,1077.79,1021.77,1095.47,1010.01,1048.37,977.555,842.287,1001.3,836.311,992.333,903.929,968.808
465,1057,497,280,21610,414,0,989.403,362.473,998.112,386.126,906.954,386.124,883.388,521.48,880.483,644.922,1086.5,386.146,1104.22,524.449,1092.54,636.294,995.309,580.401,948.121,580.33,924.686,762.91,886.413,954.11,1045.24,583.271,1045.46,768.788,1063.01,960.045,971.788,341.822,1004.18,341.873,945.299,309.536,1039.48,309.475,1083.6,1021.84,1098.31,1010.06,1048.34,977.582,842.31,1001.29,836.338,992.352,901.184,971.776
472,1024,544,316,21595,415,0,980.651,365.587,998.118,388.975,906.929,389.069,883.377,524.369,880.563,645.03,1083.61,388.904,1104.19,524.451,1092.49,639.178,995.303,586.213,948.192,583.275,924.713,762.915,886.427,954.064,1045.21,589.123,1045.41,765.863,1063.03,962.934,968.793,347.863,1001.21,350.799,945.229,315.455,1039.39,315.448,1083.61,1021.85,1098.31,1010.08,1048.37,977.714,845.171,1001.28,836.361,992.318,901.175,971.716
486,1021,530,335,21721,383,0,983.509,433.103,998.182,412.591,906.939,412.619,883.397,547.951,901.154,662.749,1086.5,412.675,1101.28,542.002,1089.51,648.176,989.419,574.427,942.304,571.524,921.778,762.838,886.474,954.081,1039.44,577.328,1045.38,765.774,1063.02,962.935,974.737,415.576,1001.38,415.618,951.172,385.963,1042.38,388.905,1077.69,1021.7,1095.46,1007.07,1048.43,977.634,842.305,1001.21,836.317,989.39,901.121,971.707
487,1005,628,380,20738,391,0,983.619,374.331,998.086,389.175,906.919,392.044,883.369,524.455,880.537,645.124,1080.72,389.086,1101.34,527.282,1092.41,642.064,995.317,577.479,948.217,577.427,924.727,762.904,886.452,954.039,1045.21,577.492,1045.41,765.842,1065.87,965.83,971.783,359.514,1001.32,359.571,942.372,321.285,1033.56,318.505,1080.68,1021.84,1095.53,1012.92,1048.41,977.695,842.329,1001.26,836.347,989.464,903.935,968.823
476,998,758,419,21747,388,0,980.692,377.237,998.085,392.04,906.903,397.82,883.34,527.355,880.58,647.908,1077.81,389.153,1104.18,527.322,1092.43,642.188,992.361,586.196,945.308,583.241,927.539,762.793,886.399,954.055,1042.31,586.203,1045.44,765.846,1065.88,965.834,968.829,362.369,1001.24,362.394,942.391,327.238,1033.6,321.386,1080.68,1021.81,1098.31,1010.07,1048.41,977.748,845.169,1001.25,836.353,992.302,901.13,971.682
469,976,743,475,21467,381,0,977.77,374.319,995.245,394.865,904.134,400.778,883.367,527.421,880.576,647.903,1077.75,391.935,1104.19,527.332,1092.4,644.91,992.351,586.246,945.221,583.26,927.459,762.779,886.422,954.01,1042.34,589.18,1045.46,768.702,1063.04,962.981,962.927,362.379,998.311,362.513,939.357,338.935,1027.73,335.97,1083.58,1021.82,1098.34,1010.05,1048.34,977.716,845.265,1001.29,836.385,992.334,901.147,968.831
466,961,511,578,21273,392,0,977.662,383.054,995.222,397.784,904.087,400.833,883.353,527.469,880.581,648.006,1080.63,394.91,1104.19,530.186,1092.35,644.961,992.349,583.32,945.209,580.365,927.476,759.914,886.436,951.288,1042.37,589.129,1045.43,768.796,1065.83,965.849,960.003,365.378,998.159,365.438,936.465,341.909,1024.75,338.922,1080.73,1021.82,1098.33,1010.06,1048.38,977.751,845.247,1001.2,836.4,989.409,901.156,968.789
472,951,546,746,20173,398,0,974.74,386.1,995.258,400.729,904.099,406.56,883.364,530.246,880.612,647.985,1080.64,394.973,1104.24,530.204,1092.35,645.002,992.318,583.322,942.352,580.352,927.452,762.839,886.398,951.281,1042.35,589.169,1045.43,771.616,1063.06,965.83,954.252,368.357,995.349,368.387,933.636,344.843,1024.85,339.01,1080.72,1021.82,1098.3,1010.07,1048.37,977.716,842.337,1001.27,836.303,992.309,901.135,968.784
481,931,648,990,19151,380,0,977.611,389.137,992.427,403.65,904.074,406.696,883.356,530.244,880.617,648.004,1077.79,397.799,1104.18,530.202,1092.35,645.004,992.364,586.195,945.211,580.397,927.49,762.792,886.423,954.07,1042.35,589.154,1045.46,771.703,1065.93,968.761,959.959,380.165,998.176,374.341,936.437,350.754,1024.74,341.905,1077.79,1021.81,1098.29,1010.07,1051.26,977.786,842.338,1001.29,836.342,992.354,901.176,971.712
493,876,827,1255,14613,381,311,974.826,389.159,995.236,403.665,904.092,406.629,883.354,530.242,880.65,647.977,1077.77,397.851,1104.2,530.233,1092.33,644.947,992.417,589.124,945.248,583.268,924.633,762.794,886.402,954.02,1042.39,592.104,1048.19,774.58,1065.95,965.902,957.047,377.262,998.121,374.313,933.54,347.776,1024.78,341.842,1077.76,1021.77,1095.52,1010.01,1051.27,977.779,842.284,1001.26,836.278,992.303,901.13,971.686
499,868,949,1427,14202,366,1049,974.767,386.177,992.371,397.898,904.079,406.598,880.614,530.26,880.658,647.901,1074.89,394.886,1101.32,530.213,1092.34,645.01,995.239,592.069,945.265,586.223,924.738,762.781,886.383,954.008,1042.46,594.971,1048.19,768.791,1065.86,959.993,957.021,368.496,995.215,368.427,930.735,344.949,1021.88,341.871,1077.75,1021.72,1095.51,1007.1,1051.19,977.565,842.285,1001.27,836.275,992.316,901.113,971.677
492,848,1399,1571,19203,361,6488,974.813,391.902,995.23,394.97,904.066,403.737,880.666,527.445,880.639,645.2,1077.73,392.05,1101.31,530.207,1092.38,645.018,995.34,583.32,948.136,580.392,924.59,762.708,886.418,954.092,1045.28,589.138,1045.46,771.595,1065.89,965.855,957.01,377.269,998.144,374.284,933.458,347.784,1024.9,338.837,1077.73,1021.74,1095.49,1007.14,1051.21,977.723,842.291,1001.22,836.316,989.455,901.175,971.784
467,799,1643,1667,12077,344,298,974.822,380.164,995.232,394.912,904.055,400.737,883.368,527.429,880.619,645.091,1077.73,392.036,1101.32,527.401,1092.36,642.182,995.237,586.19,945.288,580.38,924.681,762.813,886.469,954.022,1042.45,589.162,1045.41,771.594,1065.94,962.98,957.04,362.536,998.122,362.554,933.542,338.94,1024.91,330.097,1077.71,1021.7,1095.51,1007.09,1051.28,977.702,842.307,1001.26,836.319,989.461,903.969,968.868
461,744,1568,1836,6103,321,0,995.319,418.467,998.232,409.585,906.993,409.706,883.469,544.944,901.091,662.714,1086.53,409.682,1104.2,539.09,1092.27,648.129,992.349,580.277,942.336,577.402,924.6,762.821,886.484,954.115,1042.4,583.256,1045.34,768.762,1063.05,962.956,977.674,409.505,1012.95,406.682,951.242,377.25,1042.47,371.353,1077.77,1021.7,1095.51,1007.07,1048.43,977.628,842.277,1001.23,836.298,989.413,901.186,971.767
447,693,2404,1974,4317,321,0,977.608,380.129,992.412,391.961,904.039,397.835,883.4,524.411,880.605,644.987,1074.88,389.037,1101.29,524.442,1092.36,642.016,995.271,583.277,948.169,580.34,921.739,765.692,886.453,954.14,1042.45,586.164,1045.43,771.601,1065.91,965.87,957.161,362.431,998.194,362.411,933.601,333.043,1027.66,321.279,1077.71,1021.74,1095.48,1007.14,1051.26,977.71,842.222,1001.28,833.55,992.328,903.987,971.814
421,647,1873,2237,3015,317,290,974.704,368.414,992.409,389.116,904.052,392.066,883.45,524.293,880.622,642.178,1074.88,388.932,1101.27,524.38,1092.39,636.248,995.317,580.405,948.166,580.34,924.583,765.719,886.45,954.089,1045.23,583.242,1045.44,771.624,1065.88,965.842,954.243,347.858,995.331,353.645,933.602,321.263,1024.86,318.327,1077.72,1021.71,1095.49,1007.13,1051.23,977.753,842.247,1001.23,836.294,989.429,903.961,971.748
435,572,2195,2726,1877,322,381,977.678,365.5,992.341,388.941,904.016,389.094,883.418,521.415,880.576,642.05,1074.83,386.069,1101.28,521.448,1092.38,630.434,995.265,580.363,948.13,580.298,924.656,762.906,886.424,954.096,1042.47,580.387,1048.18,771.668,1065.88,965.852,957.163,344.971,998.267,344.946,933.479,318.379,1027.77,315.335,1077.73,1021.79,1095.48,1010.04,1051.24,977.753,842.294,1001.28,836.318,992.325,903.95,971.722
353,535,2010,2450,1469,326,0,980.582,362.427,992.386,386.081,904.064,386.147,883.391,515.531,880.515,636.274,1074.89,385.981,1101.33,518.453,1092.35,630.371,992.409,577.488,945.237,577.387,924.674,762.78,886.419,954.073,1042.37,580.302,1045.44,771.64,1062.97,960.046,960.064,341.814,1001.12,339.012,933.568,315.304,1030.59,303.633,1077.77,1021.72,1095.48,1007.11,1048.4,977.618,842.289,1001.25,836.305,989.47,901.182,971.72
314,463,2165,2868,858,326,610,977.696,350.735,995.278,383.095,904.09,385.96,883.434,512.644,880.539,636.244,1077.76,380.183,1101.26,509.795,1092.34,627.44,992.368,580.277,945.268,577.412,921.725,762.864,886.423,954.034,1039.52,577.488,1045.46,774.552,1063.06,962.981,959.955,335.915,998.384,335.983,936.461,294.928,1030.62,294.914,1077.7,1021.71,1095.48,1007.12,1051.19,977.687,842.33,1001.23,836.345,989.439,901.168,968.867
323,409,2290,3630,619,326,0,977.672,342.006,995.319,382.999,904.126,383.066,883.421,506.793,880.529,630.408,1080.63,380.167,1101.35,509.674,1092.4,627.408,992.335,583.314,945.214,580.388,924.615,762.87,886.412,954.028,1042.31,583.302,1048.18,771.584,1063.05,962.982,957.131,324.231,998.348,324.274,936.471,291.898,1030.59,291.883,1074.88,1018.89,1095.44,1007.07,1048.42,977.686,842.316,1001.29,836.298,992.316,901.128,968.837
268,351,2184,4630,482,324,0,980.592,336.048,995.244,377.218,904.095,377.215,883.373,506.701,880.541,627.455,1080.7,377.237,1101.35,506.829,1092.37,627.374,992.341,586.176,942.352,580.382,924.569,765.634,886.44,951.278,1042.32,586.193,1045.49,771.696,1063,960.057,962.949,315.35,1001.2,315.401,936.527,280.084,1030.69,285.997,1077.78,1021.73,1095.52,1007.12,1048.37,977.62,845.169,1001.3,836.3,992.304,901.124,965.928
0,317,2304,6524,446,323,0,980.689,324.277,998.095,374.256,904.186,371.429,883.393,503.847,880.567,627.361,1083.65,371.403,1101.34,506.762,1092.38,624.627,992.372,586.2,945.227,580.374,924.648,762.876,886.371,951.276,1042.31,586.255,1045.43,771.595,1063.02,960.056,962.968,306.638,1004.13,306.621,939.401,271.327,1039.46,274.259,1077.74,1021.7,1095.48,1007.1,1048.41,977.606,842.306,1001.3,833.539,992.325,901.038,968.797
0,292,1690,5684,430,326,0,983.496,318.411,995.369,368.506,906.912,368.483,883.415,503.686,880.582,624.504,1086.49,371.333,1101.33,506.727,1092.46,624.505,995.224,592.086,945.307,589.156,924.669,762.846,886.44,951.226,1042.39,592.048,1045.46,771.656,1063.01,962.933,962.992,297.749,1004.1,297.725,942.346,268.429,1036.57,271.199,1077.76,1021.69,1095.5,1007.09,1048.38,977.619,845.206,1001.28,836.344,989.468,901.11,965.847
270,278,1751,5277,423,326,0,986.513,312.41,998.125,365.617,906.961,365.612,883.44,500.773,880.588,624.402,1086.55,368.379,1101.32,503.829,1092.47,624.405,995.245,592.04,945.316,586.193,924.589,762.871,886.444,951.271,1042.43,592.082,1045.44,780.385,1065.84,968.778,968.841,288.967,1004.24,288.967,945.249,262.449,1042.43,262.481,1077.75,1021.7,1095.5,1007.11,1048.43,977.747,845.251,1001.28,836.373,989.46,901.104,965.904
274,273,1634,4884,437,329,0,995.264,409.532,998.245,409.473,906.947,409.526,883.527,536.142,901.036,656.799,1089.44,409.601,1101.34,533.291,1089.55,648.051,989.416,580.282,939.408,577.356,921.752,762.862,886.459,954.122,1039.48,583.266,1045.43,771.689,1062.99,965.918,977.575,391.971,1007.12,389.125,951.196,365.401,1042.34,365.424,1080.72,1021.77,1098.32,1007.14,1048.36,977.758,845.167,1001.18,836.31,986.528,901.12,971.787
298,301,1730,4532,582,326,0,986.515,300.755,998.14,365.474,907.043,365.514,883.522,497.934,880.619,621.612,1086.52,365.498,1101.33,503.798,1092.47,624.424,992.404,589.187,945.258,586.177,921.748,762.911,886.465,953.995,1042.36,592.07,1045.44,774.619,1065.87,968.789,968.857,280.088,1007.12,280.095,942.357,250.749,1042.43,256.572,1077.79,1021.81,1095.5,1010.04,1048.44,977.775,842.302,1001.3,836.323,992.319,901.178,968.783
309,386,1752,4512,762,326,0,989.466,291.98,998.262,362.605,907.155,362.623,883.51,495.001,880.578,621.476,1089.39,365.414,1101.33,503.752,1092.49,624.367,995.197,586.226,945.306,583.228,924.699,762.908,886.46,951.286,1042.36,589.152,1045.38,774.545,1062.99,965.858,971.735,271.236,1009.99,271.203,948.108,247.811,1045.28,247.755,1077.81,1021.73,1095.52,1007.11,1048.34,977.689,842.246,1001.28,836.286,989.466,903.94,968.771
295,436,1569,4126,1863,328,0,995.216,288.894,998.299,362.454,909.937,362.512,883.522,492.004,880.616,621.423,1089.43,362.525,1101.31,503.628,1095.28,621.642,995.217,583.31,945.249,580.369,927.458,762.865,886.512,951.263,1042.46,586.169,1045.41,774.544,1062.98,965.877,974.587,265.408,1010.06,265.391,948.259,244.799,1045.37,244.921,1077.79,1021.7,1095.47,1007.1,1048.34,977.695,845.212,1001.25,836.361,989.435,903.961,965.907
287,492,1677,3762,2511,325,0,995.271,277.221,998.369,359.616,909.996,359.612,883.558,489.077,880.601,618.558,1089.47,362.476,1101.24,500.78,1095.32,621.636,995.266,586.223,945.255,583.285,924.713,765.686,886.542,951.242,1045.24,586.226,1045.46,780.405,1063.01,971.675,974.7,253.695,1015.89,256.608,951.05,236.001,1045.49,244.772,1074.89,1021.77,1095.43,1010.02,1048.41,977.784,845.173,1001.25,836.36,989.418,903.989,963
283,564,1973,2530,3929,325,0,998.149,271.322,998.396,359.469,910.01,356.662,883.549,489.043,880.562,618.616,1089.5,359.616,1098.46,497.944,1095.39,621.584,995.244,577.444,945.24,577.35,924.642,762.919,886.516,951.258,1042.45,580.283,1045.47,774.55,1063.02,968.818,977.579,247.823,1018.85,247.908,951.183,233.057,1045.48,241.874,1077.68,1021.78,1095.42,1010.05,1048.4,977.787,848.18,1001.24,836.409,989.436,903.953,965.854
270,644,1557,2302,3911,325,0,998.285,268.36,998.328,359.47,909.913,356.655,883.605,486.116,880.565,618.507,1089.51,359.602,1098.41,497.891,1095.44,621.568,995.207,580.288,942.36,577.381,921.729,765.797,886.451,954.076,1045.2,580.329,1048.19,780.396,1062.98,968.867,977.675,247.616,1021.65,247.668,951.196,230.047,1045.49,236.001,1077.69,1021.7,1095.43,1007.1,1048.38,980.548,842.297,1001.35,836.314,992.378,903.927,968.862
0,730,1626,2323,3210,324,0,998.399,265.272,1001.07,353.742,910.037,353.646,883.596,483.242,880.545,615.599,1089.55,359.54,1101.29,494.994,1095.5,621.527,995.373,583.293,948.138,580.344,921.673,765.701,886.494,954.069,1045.3,586.188,1048.24,780.508,1063.04,971.691,977.801,241.873,1021.73,244.684,954.003,227.185,1048.25,233.047,1074.88,1021.74,1095.43,1007.13,1048.4,980.564,845.249,1001.28,836.378,992.316,903.977,968.847
0,837,1528,2363,7297,319,0,1001.12,256.524,1001.14,356.564,910.063,353.673,883.604,483.196,880.555,612.664,1092.33,359.518,1101.27,494.971,1095.55,621.475,998.122,586.212,948.158,583.258,921.727,765.863,886.505,954.053,1045.35,586.239,1048.24,783.296,1063.02,971.699,980.578,235.965,1021.83,238.957,954.075,227.078,1048.29,230.102,1077.72,1021.8,1095.44,1010.03,1048.39,980.577,845.234,1001.22,836.407,989.409,903.957,968.818
0,836,1908,1770,8383,318,0,1001.11,250.68,1001.16,353.699,912.87,350.72,886.359,483.083,880.498,609.779,1092.35,359.584,1101.3,494.936,1098.29,621.42,998.112,583.278,948.159,580.336,915.88,765.825,889.336,954.009,1045.29,583.32,1048.22,780.423,1063.02,971.703,980.614,227.213,1021.9,232.975,954.181,224.178,1048.43,227.155,1074.84,1021.77,1095.39,1010.02,1048.39,980.585,842.32,1001.27,836.372,989.472,904.007,968.797
0,875,4580,1611,9957,336,0,1001.15,247.751,1001.2,347.832,915.845,344.882,883.628,480.358,880.469,609.706,1092.35,356.661,1101.29,494.998,1098.35,621.392,998.167,583.301,948.164,580.366,915.848,765.762,886.532,954.064,1045.37,586.201,1048.19,774.608,1063,971.715,980.709,224.272,1021.91,227.118,957.025,221.352,1048.4,227.169,1074.85,1021.82,1095.42,1010.06,1048.36,980.597,848.168,1001.25,836.431,989.448,903.942,968.859
0,863,2289,1320,12741,341,347,998.152,392.043,998.182,397.839,906.947,400.788,883.557,533.265,901.022,651.02,1086.5,400.829,1101.32,530.299,1092.3,645.164,986.48,577.372,936.496,574.389,924.641,762.708,886.437,954.161,1036.57,580.333,1048.18,768.744,1062.98,965.874,977.665,385.947,1007.13,383.092,951.165,353.697,1042.29,356.629,1080.63,1021.73,1095.52,1007.11,1048.4,977.723,842.3,1001.22,836.294,989.409,901.128,971.823
0,886,952,1210,15529,342,0,1001.21,244.79,1001.2,347.821,915.834,344.883,886.362,480.347,880.44,609.738,1092.31,356.62,1104.18,489.144,1098.34,618.63,995.227,580.364,942.383,577.448,912.966,765.85,886.48,954.069,1042.46,583.248,1048.21,777.552,1062.98,971.756,983.545,224.043,1024.62,224.224,954.279,221.352,1048.41,230.081,1074.88,1021.87,1095.43,1012.95,1048.35,980.679,848.167,1001.26,836.417,989.478,901.159,968.849
0,990,1854,1077,18793,353,0,1001.29,244.644,1001.26,347.811,915.872,344.841,883.638,480.364,880.377,606.86,1092.4,356.663,1101.27,491.986,1098.43,618.587,995.355,583.27,945.306,580.309,915.891,765.818,886.521,954.04,1045.28,586.179,1048.31,783.379,1063.04,971.715,986.436,221.23,1024.71,224.078,954.288,221.299,1051.23,227.132,1074.83,1021.74,1095.45,1010.01,1048.42,980.67,848.123,1001.21,836.394,989.42,903.929,968.801
0,1112,2311,969,21557,357,0,1001.36,241.773,1001.25,344.98,915.903,344.818,886.409,480.268,880.392,606.809,1092.38,356.567,1104.19,489.031,1098.42,618.527,995.316,580.4,945.208,577.48,921.724,765.749,886.481,954.043,1045.27,583.266,1048.29,783.324,1062.94,968.792,989.436,221.083,1024.81,221.285,957.134,221.144,1051.25,227.073,1074.9,1021.71,1095.46,1007.11,1048.28,980.554,851.077,1001.18,836.452,989.407,901.161,968.781
0,1126,803,714,21538,365,0,1004.17,238.864,1001.26,344.931,918.778,342.077,886.406,480.292,877.602,606.775,1092.39,353.662,1107.13,486.14,1098.45,618.484,995.283,580.359,945.232,577.408,921.7,765.768,886.459,954.117,1045.22,583.239,1048.25,783.39,1060.08,965.922,989.449,218.284,1024.92,221.139,959.975,221.143,1051.36,224.358,1074.84,1021.68,1095.46,1007.08,1048.28,977.749,848.165,1001.34,836.395,992.38,901.133,968.873
0,1150,603,591,21743,367,0,1004.22,233.025,1001.27,344.92,918.825,342.049,886.445,480.215,877.534,603.952,1092.39,353.65,1104.26,486.21,1098.45,618.563,995.284,583.236,945.26,580.281,918.833,765.727,886.427,954.189,1045.25,583.258,1048.28,783.306,1062.96,968.786,992.306,218.183,1024.89,218.349,959.975,221.195,1051.25,224.257,1074.79,1021.68,1095.42,1007.09,1048.35,977.758,848.124,1004.15,836.376,995.261,901.109,971.753
265,1183,593,538,21696,396,0,1004.19,230.082,1001.27,344.921,918.801,342.025,886.454,480.247,877.568,603.953,1092.38,353.727,1104.25,486.23,1098.45,618.53,992.353,580.31,939.383,577.356,921.766,765.763,886.435,954.169,1042.45,580.369,1048.28,780.433,1062.99,971.683,989.445,212.427,1024.88,218.249,957.12,221.076,1051.24,224.205,1074.84,1021.69,1095.43,1007.12,1048.35,980.646,848.163,1004.21,836.401,995.311,901.106,971.714
279,1246,592,470,21675,413,0,1004.19,230.048,1001.27,344.878,921.663,342.002,886.465,480.243,877.57,606.796,1092.34,353.694,1104.25,483.278,1098.4,618.597,995.291,580.341,945.246,577.409,921.782,768.648,886.431,954.204,1045.26,580.391,1048.33,783.362,1060.09,965.915,989.465,212.424,1024.87,218.214,957.155,221.084,1051.25,224.184,1077.7,1021.73,1095.45,1007.13,1048.25,977.744,851.048,1004.27,836.443,995.341,901.108,971.774
388,1331,556,389,21718,393,0,1004.19,227.167,1001.25,344.819,918.781,341.969,889.322,480.166,877.529,603.899,1092.37,350.765,1104.19,486.141,1098.38,618.615,995.251,577.359,942.342,574.442,924.56,765.748,886.419,954.19,1045.26,577.433,1048.27,774.6,1060.11,968.797,992.309,209.493,1024.86,215.405,957.163,221.101,1051.23,224.188,1077.71,1021.74,1095.46,1007.14,1048.29,977.792,851.086,1004.24,836.446,995.319,901.072,971.769
